seg_count,atl07_dt,h_surf,w_gauss,fpb_corr,atl07_h,atl07_w,atl07_fpb
34389,38060914.32799668,0.9798708908101048,0.2559999942779541,0.014338255316999999,0.9808147,0.266,0.01528648
34390,38060914.32906351,1.5071018522760014,0.7639999866485596,0.012052054501499999,1.4159296,0.816,0.011853412
34391,38060914.32988301,1.5602215274129674,0.4979999840259552,0.013489063188000002,1.5644505,0.49,0.014935251
34392,38060914.330754824,1.3648537509396275,0.2619999885559082,0.016650105615,1.3623756,0.253,0.016638586
34393,38060914.3317757,1.2538487509962621,0.26099998950958253,0.01931113143,1.2548517,0.26,0.019297771
34394,38060914.332840085,1.2124311172868363,0.26099998950958253,0.01918992945,1.2134329,0.26,0.019176655
34395,38060914.33393493,1.1328121021346265,0.2829999879002571,0.01849021167,1.1459584,0.27999997,0.01847742
34396,38060914.33493182,1.0535213343767293,0.24699999317526816,0.017966976765,1.0271469,0.249,0.018825622
34397,38060914.33604579,0.8345808014205787,0.26099998950958253,0.0210716229,0.83559835,0.26099998,0.021057045
34398,38060914.337040134,0.6840671252164712,0.22799999713897706,0.020911277114999998,0.68507665,0.228,0.020896811
34399,38060914.33798419,0.5159871156929983,0.3689999893307686,0.01897106919,0.45177388,0.40399998,0.017090114
34400,38060914.33902045,0.18595215491271944,0.1309999991208315,0.0210716229,0.18597062,0.13,0.021057045
34401,38060914.3400078,0.17632670146357032,0.0949999950826168,0.023062992794999997,0.17634474,0.094,0.023047037
34402,38060914.34099072,0.21612486457422886,0.1179999977350235,0.023934688140000004,0.21614954,0.116,0.02391813
34403,38060914.34188815,0.2167069839575957,0.09299999549984932,0.02491918632,0.21748327,0.091,0.02436115
34404,38060914.34288887,0.20525778740322664,0.09199999570846558,0.020840309339999998,0.2052845,0.091,0.020825893
34405,38060914.343934834,0.19569837149550207,0.10199999809265137,0.020447928119999997,0.1957248,0.100999996,0.020433782
34406,38060914.344861455,0.16065101533026205,0.13599999397993087,0.02491918632,0.16068263,0.135,0.024901947
34407,38060914.34582546,0.10218610716946319,0.13299999944865704,0.019760909025000002,0.103394784,0.139,0.019747239
34408,38060914.347112365,0.12542365549030432,0.1269999984651804,0.020443730970000004,0.124871835,0.121999994,0.020429587
34409,38060914.348095834,0.1803809159282137,0.1899999901652336,0.02267720319,0.1902512,0.178,0.021851977
34410,38060914.34899784,0.3915998994254899,0.5129999876022339,0.02210890773,0.34124646,0.47599998,0.021039017
34411,38060914.34975127,0.9279081659869273,0.6899999976158142,0.021257064630000003,0.56856585,0.0,0.02124236
34412,38060914.35053146,0.6674211739182048,0.3989999905228615,0.01988371512,0.6684305,0.399,0.019869959
34413,38060914.35138483,0.37183380329366766,0.34799999594688413,0.018692143845,0.3684537,0.336,0.019332135
34414,38060914.352400064,0.20960988996481955,0.1629999980330467,0.02363208348,0.21062784,0.162,0.023615735
34415,38060914.353384905,0.2203556848735797,0.1409999929368496,0.023135494995,0.22938097,0.133,0.022685578
34416,38060914.35452552,0.2687069065888048,0.15699999481439592,0.02254312299,0.2687192,0.15599999,0.022527527
34417,38060914.35564108,0.30074700927969467,0.20499999448657036,0.016789469955,0.30629063,0.213,0.016016494
34418,38060914.356991425,0.309618424869762,0.27599998414516447,0.013106566422000001,0.30394936,0.28399998,0.012519128
34419,38060914.35783784,0.33176901234469547,0.1899999901652336,0.01655712867,0.33251742,0.19399999,0.016545674
34420,38060914.35881785,0.27816917569276445,0.1479999989271164,0.02146756827,0.27918333,0.147,0.021452717
34421,38060914.35984008,0.2178239168610414,0.12599999830126762,0.025413433275,0.21791843,0.124,0.025395852
34422,38060914.36072392,0.18681895624296718,0.09299999549984932,0.027052279529999997,0.18684056,0.09199999,0.027033564
34423,38060914.361572176,0.18033236268118724,0.07899999842047692,0.023927665844999998,0.18057154,0.087,0.022637198
34424,38060914.36293466,0.16934396650334005,0.10399999842047691,0.017965896914999998,0.17026272,0.099999994,0.017599326
34425,38060914.364005186,0.15447567901363435,0.10299999825656414,0.021008253705,0.15447779,0.102,0.02099372
34426,38060914.365097895,0.15681503937827834,0.08399999737739564,0.020560513425,0.15682156,0.083,0.02054629
34427,38060914.36631239,0.18580339589404282,0.11099999584257603,0.020560513425,0.17871279,0.103,0.019747239
34428,38060914.36724575,0.21003776602638968,0.11999999731779099,0.02254312299,0.21005605,0.118999995,0.022527527
34429,38060914.36819083,0.27511599603425463,0.19599999636411666,0.015215672745,0.28323334,0.189,0.014236759
34430,38060914.369435534,0.44930430434136603,0.2819999873638153,0.013988236641,0.43593198,0.27199998,0.014236759
34431,38060914.370437495,0.33868926545317635,0.2559999942779541,0.017101944929999998,0.3397029,0.255,0.017090114
34432,38060914.37157079,0.22788221547452903,0.2499999925494194,0.022270294185,0.2219968,0.248,0.022661515
34433,38060914.372274786,0.24825388115755587,0.25999999046325684,0.025740555329999998,0.2492768,0.26,0.025722748
34434,38060914.37299346,0.26399525671321555,0.23499999195337296,0.02385912531,0.26501253,0.235,0.02384262
34435,38060914.373771705,0.25668072046247126,0.20299999490380288,0.01742327346,0.25967044,0.20099999,0.017411219
34436,38060914.37470661,0.6004084971890196,0.5809999823570251,0.015659953545,0.601424,0.581,0.01564912
34437,38060914.37567297,0.7732922965627016,0.4379999816417694,0.018666272055,0.7743068,0.43699998,0.01865336
34438,38060914.37651774,0.6955281246124008,0.23299999609589578,0.021733001280000004,0.69652784,0.233,0.021717966
34439,38060914.37742591,0.7021441068307168,0.12799999862909317,0.02363208348,0.71034056,0.121999994,0.023615735
34440,38060914.37865614,0.7707730883245718,0.14399999231100083,0.021008253705,0.7624514,0.14299999,0.0206649
34441,38060914.379617505,0.7342869158477088,0.24599999338388442,0.02246243622,0.7342995,0.24499999,0.022446897
34442,38060914.380464315,0.5705849054019483,0.2449999935925007,0.024070846035,0.5715913,0.245,0.024054194
34443,38060914.38137278,0.4217775396565653,0.17199999392032622,0.024961326314999997,0.4076557,0.178,0.024944058
34444,38060914.38240591,0.30908702984644165,0.1369999937713146,0.02254312299,0.3101051,0.13599999,0.022527527
34445,38060914.38343712,0.3643967703923412,0.21399999558925628,0.022270294185,0.35442978,0.20599999,0.021279177
34446,38060914.38431514,0.5946644816519484,0.32999999821186066,0.019676062095,0.59567845,0.32999998,0.01966245
34447,38060914.38529081,0.8862890469500306,0.307999986410141,0.0157709421,0.902782,0.287,0.015481646
34448,38060914.3863723,1.0207983043910906,0.23499999567866325,0.016482368025,1.0228443,0.22999999,0.016470965
34449,38060914.387572214,1.3188010491017064,0.6919999957084656,0.0112322926935,1.275683,0.64,0.010915483
34450,38060914.38852216,1.730604615482187,0.747000002861023,0.0109954736655,1.7316177,0.746,0.010987867
34451,38060914.38946895,0.9194713511452455,1.0309999704360961,0.009874284552,1.2079761,0.0,0.009271792
34452,38060914.390512176,0.9975124712845114,0.25899999141693114,0.020679207164999998,0.9985186,0.258,0.0206649
34453,38060914.39172562,0.8177506896304116,0.32699999660253526,0.0169115418,0.7923618,0.30699998,0.017599326
34454,38060914.39297833,0.6647507776959416,0.1429999925196171,0.018633716414999998,0.662035,0.137,0.018620826
34455,38060914.39374963,0.7996820096645205,1.3650000095367432,0.02757533856,0.27335978,0.0,0.026331276
34456,38060914.39428749,-0.00022056068300368992,0.0879999965429306,0.03227522376,-0.00861083,0.085999995,0.040663823
34457,38060914.394989416,-0.016574815081012773,0.039999998174607754,0.029894004555,-0.025974886,0.049999997,0.040633287
34458,38060914.39554008,0.001658127345135263,0.039999998174607754,0.008602877073,-0.040209718,0.038,0.05046612
34459,38060914.3960086,-0.03460872874749921,0.041999997943639754,0.04433284023,-0.041208614,0.040999997,0.0509303
34460,38060914.396433346,-0.03827589350981597,0.04499999759718776,0.04942814979,-0.0382464,0.043999996,0.049393956
34461,38060914.396912284,0.006596717867537905,0.052999998815357684,0.011454790201499998,-0.024420857,0.052,0.042470414
34462,38060914.39753176,0.0018961658370830747,0.07999999821186066,0.028820890034999998,-0.12267806,0.084,0.02957491
34463,38060914.398472354,0.051246036745457246,0.1479999989271164,0.017776116945,-0.03725779,0.147,0.015760032
34464,38060914.399946295,0.09335431602653621,0.1249999962747097,0.016775935545,0.09335407,0.124,0.01676433
34465,38060914.40115685,0.15556162204644775,0.1899999901652336,0.0137315051625,0.14626671,0.177,0.016652552
34466,38060914.40208627,0.23199456226672055,0.32299998998641966,0.011829497622000001,0.23348282,0.322,0.011352405
34467,38060914.40315913,0.3555361843197282,0.26299998760223386,0.013326970255499998,0.35554415,0.262,0.013317751
34468,38060914.404086865,0.34498030974366767,0.13499999977648258,0.01954411545,0.3503484,0.13599999,0.019530594
34469,38060914.40526961,0.400926804463559,0.20799999237060546,0.01780165032,0.40094233,0.20699999,0.017789334
34470,38060914.40629402,0.6040787990714307,0.35899999886751177,0.01596888606,0.6050964,0.358,0.015957838
34471,38060914.407349356,0.6738348566271597,0.36599998772144315,0.012033176022,0.6748335,0.36499998,0.0120248515
34472,38060914.4084207,0.6271798285131114,0.3869999885559082,0.0099417453225,0.6293495,0.378,0.01046902
34473,38060914.40944637,0.6465305031619506,0.3340000003576279,0.013554159424499999,0.6424371,0.34399998,0.01318668
34474,38060914.41032433,0.6947977810745796,0.24399999678134918,0.021053580975,0.69685197,0.244,0.019995386
34475,38060914.41130226,0.7628768874953966,0.29299998879432676,0.019901258249999998,0.7788722,0.27699998,0.01988749
34476,38060914.41241623,0.6903794450812848,0.32999999821186066,0.017153865645,0.6907754,0.31399998,0.017954547
34477,38060914.41347281,0.5097626425974617,0.27299999743700026,0.019017558480000002,0.52435565,0.27999997,0.019004403
34478,38060914.414247505,0.38702338248278956,0.21699999198317527,0.022500832529999997,0.37772146,0.214,0.021700807
34479,38060914.4152915,0.3174317271199403,0.1899999901652336,0.024769888005,0.30617264,0.182,0.023904363
34480,38060914.41604151,0.28101767805834754,0.18599999099969863,0.02520054,0.29204836,0.184,0.024054194
34481,38060914.41708879,0.22745401594142667,0.17899999991059304,0.024961326314999997,0.22847573,0.178,0.024944058
34482,38060914.41802349,0.23311429772492076,0.16399999856948852,0.02633169774,0.2312695,0.16999999,0.026118932
34483,38060914.41881511,0.27006098594118644,0.16999999433755875,0.027074210685,0.28857684,0.188,0.027250469
34484,38060914.419907145,0.3220379021311768,0.14999999850988388,0.022701283515,0.32431218,0.147,0.022685578
34485,38060914.42099328,0.23955040950626838,0.12399999648332596,0.022115005139999998,0.23956461,0.124,0.022099705
34486,38060914.42204447,0.16220552958739987,0.09999999776482582,0.02254312299,0.1622214,0.099,0.022527527
34487,38060914.423065476,0.17245039314906574,0.14899999871850014,0.02169108606,0.1734701,0.148,0.02167608
34488,38060914.42428118,0.17335574337906312,0.16099999696016312,0.022235950365,0.17402531,0.166,0.021398896
34489,38060914.425144464,0.16213252637994113,0.10199999809265137,0.023135494995,0.16137679,0.098,0.023557983
34490,38060914.42622194,0.16751228925287887,0.0969999972730875,0.02137659024,0.16752267,0.09599999,0.021361802
34491,38060914.42730396,0.1716803789482757,0.0969999972730875,0.018976712565,0.16754805,0.09599999,0.01976864
34492,38060914.42844475,0.17225089416782868,0.10199999809265137,0.02169108606,0.17695653,0.102,0.020994054
34493,38060914.42945806,0.18136684686949778,0.12399999648332596,0.022652869139999997,0.18138647,0.124,0.022637198
34494,38060914.43040332,0.1980838218114105,0.11399999633431435,0.02234165544,0.19809629,0.111999996,0.0223262
34495,38060914.43140358,0.26612331734111816,0.15099999830126762,0.022652869139999997,0.26713708,0.15,0.022637198
34496,38060914.43242111,0.4230514376190335,0.20299999490380288,0.02350244571,0.4240716,0.203,0.023486186
34497,38060914.43327559,0.509604646817853,0.13999999314546585,0.02679804024,0.51062655,0.13999999,0.0267795
34498,38060914.43421304,0.47970143396759113,0.12899999879300594,0.025204670909999997,0.47694921,0.121,0.024282403
34499,38060914.43532039,0.3821620838859374,0.1429999925196171,0.023853476145,0.3821645,0.14199999,0.023836974
34500,38060914.43623591,0.307699651542773,0.09599999710917473,0.02584055784,0.3077156,0.095,0.02582268
34501,38060914.43715681,0.2888562834238684,0.08999999612569809,0.024017772974999997,0.28987256,0.088999994,0.024001157
34502,38060914.43823848,0.30845431776007715,0.07999999821186066,0.02179127394,0.3084724,0.078999996,0.0217762
34503,38060914.43918488,0.30445443109830883,0.09099999591708183,0.02179127394,0.3042722,0.088999994,0.021361802
34504,38060914.440273434,0.2759492370550589,0.09599999710917473,0.01929733611,0.27696732,0.095,0.019283986
34505,38060914.44128752,0.27024790887638606,0.08699999675154686,0.01892237085,0.2702584,0.08499999,0.01890928
34506,38060914.442369565,0.2356992794245496,0.12899999879300594,0.02137659024,0.23571582,0.128,0.021361802
34507,38060914.44332624,0.210522654080739,0.14999999850988388,0.024749580224999998,0.2115408,0.149,0.024732457
34508,38060914.444306776,0.3106794094893397,0.21799999177455903,0.02319774048,0.31169575,0.217,0.023181692
34509,38060914.44536567,0.48098220003297865,0.24399999678134918,0.020606484660000004,0.4809902,0.244,0.02059223
34510,38060914.44647856,0.5739038547727526,0.1969999961555004,0.02319774048,0.57491803,0.196,0.023181692
34511,38060914.44740043,0.423190916498557,0.21299999505281447,0.024513790215,0.42420277,0.213,0.024496831
34512,38060914.44845221,0.33442063414435363,0.11299999617040157,0.02169108606,0.3354387,0.113,0.02167608
34513,38060914.44962822,0.46048244481318346,0.24699999317526816,0.017153865645,0.44083232,0.23799999,0.018620826
34514,38060914.45052239,0.48021443972833655,0.7379999756813049,0.015388922369999999,0.7722836,0.783,0.015667036
34515,38060914.451764144,1.019263190324598,0.42099998593330384,0.01780165032,1.0381674,0.40199998,0.017449455
34516,38060914.45279995,0.6861958713205505,0.39499998092651367,0.016482368025,0.5820557,0.394,0.016470965
34517,38060914.45383096,0.5313346803904597,0.12399999648332596,0.021822920370000002,0.53135204,0.124,0.021807823
34518,38060914.4548365,0.5424634219687468,0.1269999984651804,0.022975521014999997,0.5424769,0.126,0.022959627
34519,38060914.455989495,0.6583266902859455,0.19999999552965164,0.020208324104999998,0.6505412,0.196,0.020194344
34520,38060914.45698082,0.6856185023390298,0.3369999870657921,0.019017558480000002,0.72612655,0.27999997,0.018957945
34521,38060914.45772791,0.35405925720418363,0.5779999852180481,0.023494199445000002,0.3548673,0.59099996,0.022933567
34522,38060914.45849812,0.23463549662795025,0.18799999058246614,0.030913411709999995,0.23464972,0.18699999,0.030892026
34523,38060914.45939469,0.25555714425846165,0.16199999749660493,0.025686323445,0.25159886,0.159,0.025222646
34524,38060914.46049334,0.3070492875298214,0.15399999767541886,0.02150191362,0.3080629,0.154,0.021487039
34525,38060914.46160048,0.3038206095915168,0.13299999944865704,0.02142537915,0.30383077,0.132,0.021410557
34526,38060914.46271649,0.3617861841166983,0.1549999974668026,0.022701283515,0.35264662,0.153,0.022256218
34527,38060914.46375403,0.49270312519432125,0.16199999749660493,0.022767617985000002,0.49271482,0.162,0.022751868
34528,38060914.46469082,0.5830660751232202,0.12599999830126762,0.023853476145,0.58407396,0.125,0.023836974
34529,38060914.46571282,0.5978038958562379,0.08699999675154686,0.02524010769,0.60181326,0.083,0.025222646
34530,38060914.46645127,0.5884173874378575,0.08399999737739564,0.02846133219,0.5894314,0.084,0.028441641
34531,38060914.46719215,0.5721967244684372,0.12299999669194221,0.027746791935,0.56660515,0.126,0.02724314
34532,38060914.468434595,0.5084583120532189,0.13199999928474426,0.02027169111,0.5084589,0.131,0.020257667
34533,38060914.46951749,0.5368275794428969,0.15099999830126762,0.020677937264999998,0.53783774,0.15,0.020663632
34534,38060914.47044208,0.5494203740957442,0.1589999958872795,0.02319774048,0.5504108,0.16,0.023615735
34535,38060914.47157374,0.4196302701450616,0.23499999567866325,0.023259239205,0.41851956,0.233,0.022843204
34536,38060914.47236418,0.3915359555199567,0.3459999918937683,0.015016637145000001,0.3925478,0.346,0.015006249
34537,38060914.473094836,0.8845319314912783,0.5309999704360961,0.016116677685,0.88554966,0.53099996,0.016105529
34538,38060914.473997235,0.906549064643726,0.25299999192357064,0.01899749244,0.9075729,0.252,0.01898435
34539,38060914.475044325,0.8579161467890115,0.14399999231100083,0.021679940175000002,0.8561733,0.137,0.019985717
34540,38060914.4759185,0.7987680916654334,0.3209999918937683,0.024343369065,0.7987961,0.32,0.024326527
34541,38060914.47680809,0.5310484308392311,0.23999999463558197,0.02246243622,0.53205854,0.239,0.022446897
34542,38060914.4777544,0.48820252439708245,0.2569999933242798,0.0228707073,0.47998592,0.248,0.022854885
34543,38060914.47860926,1.0706916011063936,1.1859999418258667,0.023256712859999997,0.6546674,0.0,0.023240624
34544,38060914.47959342,0.6806839975319678,0.27099999636411665,0.0188386542,0.67275226,0.249,0.018131979
34545,38060914.48091236,0.5347608969825908,0.19499998912215233,0.019047120465,0.5448398,0.19299999,0.018310593
34546,38060914.48179463,0.3985719622475026,0.17299999371171,0.023087898885,0.3985869,0.173,0.023071926
34547,38060914.48279148,0.5030386638395772,0.28799999356269834,0.02141081127,0.47135296,0.267,0.020685006
34548,38060914.48363317,0.732685811723842,0.2569999933242798,0.02034799764,0.7333452,0.257,0.020685006
34549,38060914.48461785,0.8564696116756845,0.2569999933242798,0.0139150613535,0.8563872,0.22099999,0.014935251
34550,38060914.485329725,0.9281314546672328,0.4329999938607216,0.010835772523499999,0.9291351,0.43199998,0.010828276
34551,38060914.486122124,1.0550541318022333,0.3999999910593033,0.0122891784645,1.056067,0.39999998,0.0122806765
34552,38060914.48696649,0.9228470486163256,0.4079999804496765,0.01896729576,0.92385834,0.408,0.018954175
34553,38060914.48795481,0.5353115691493731,0.3649999871850014,0.019901258249999998,0.53532743,0.365,0.01988749
34554,38060914.489114806,0.5275407770226339,0.2269999973475933,0.023073746865,0.5301694,0.22199999,0.023057785
34555,38060914.48996794,0.6156910730854523,0.22499999031424522,0.024360859920000002,0.6157152,0.22399999,0.024344007
34556,38060914.49093679,0.6844334414718825,0.26399998664855956,0.02136035091,0.6854414,0.264,0.021345574
34557,38060914.491892114,0.7302078264693588,0.2499999925494194,0.021679940175000002,0.73121864,0.249,0.021664942
34558,38060914.49287705,0.7377812014814675,0.29699999541044236,0.01807071735,0.73879385,0.296,0.018058216
34559,38060914.493752845,0.6485418176883306,0.4339999943971634,0.01535207232,0.6485534,0.434,0.015341451
34560,38060914.4948359,0.43352986258882886,0.2269999973475933,0.01719314436,0.42814505,0.22299999,0.016893033
34561,38060914.495808184,0.4945655964313307,0.3019999980926514,0.0149779707195,0.48431736,0.295,0.014967609
34562,38060914.496528,0.7082327219652504,0.5099999904632568,0.01613370264,0.7092412,0.509,0.01612254
34563,38060914.497432925,0.8307213011778245,0.4299999922513962,0.0169262268,0.83173233,0.43,0.016914517
34564,38060914.4982949,0.6577680739133944,0.24899999275803567,0.020683591949999997,0.65778613,0.248,0.020669283
34565,38060914.49921143,0.5674813073423763,0.21799999177455903,0.024039215565,0.56850004,0.217,0.024022585
34566,38060914.50012946,0.42568364906275935,0.26699999421834947,0.01807071735,0.42669466,0.267,0.018058216
34567,38060914.50108882,0.2997185139682923,0.1579999953508377,0.02350244571,0.29973164,0.15699999,0.023486186
34568,38060914.50207548,0.27572664581431194,0.10599999502301216,0.02254312299,0.26663488,0.100999996,0.022099705
34569,38060914.503200136,0.20558991697589057,0.12799999862909317,0.020595892845,0.20560734,0.127,0.020581644
34570,38060914.50425835,0.18090644311146598,0.10699999518692493,0.021008587815,0.18092227,0.10599999,0.020994054
34571,38060914.505403556,0.25155641874527124,0.17199999392032622,0.016051449345,0.23485923,0.16,0.020896811
34572,38060914.50634668,0.5571323847555858,0.4569999918341637,0.01586887779,0.55453324,0.471,0.016118646
34573,38060914.50726714,0.48649379495748324,0.48299998641014097,0.0169262268,0.487514,0.482,0.016914517
34574,38060914.5081676,0.3136138429611135,0.20099999532103538,0.020261404875,0.31362128,0.20099999,0.020247389
34575,38060914.509280026,0.2204849557973958,0.09999999776482582,0.019676336085,0.22049406,0.099999994,0.019662723
34576,38060914.51031656,0.23944040030921077,0.115999998152256,0.02349637992,0.24044673,0.114999995,0.023480125
34577,38060914.5111708,0.3496165039699113,0.19799999594688417,0.024070846035,0.3506312,0.197,0.024054194
34578,38060914.51227114,0.49216437732412466,0.19499999657273293,0.018369236759999998,0.49217537,0.195,0.018356528
34579,38060914.51332212,0.42794198587249,0.17899999991059304,0.021822920370000002,0.42433497,0.176,0.021398896
34580,38060914.51412814,0.3855351811537213,0.13799999356269838,0.02491918632,0.3855517,0.13599999,0.024901947
34581,38060914.515029274,0.3856885793467768,0.1339999996125698,0.025204670909999997,0.38625467,0.133,0.025646826
34582,38060914.5160252,0.4436154731518691,0.1459999993443489,0.022235950365,0.44363394,0.145,0.022220567
34583,38060914.517085664,0.5245720195812371,0.17999999970197678,0.020677937264999998,0.52507716,0.185,0.020663632
34584,38060914.51821844,0.5770160887157019,0.17399999350309373,0.020606484660000004,0.5770264,0.173,0.02059223
34585,38060914.51917207,0.5710457964682414,0.18799999058246614,0.02210890773,0.5720641,0.18699999,0.022093613
34586,38060914.520085685,0.6193587259692306,0.8269999861717224,0.009123280521000001,0.8376367,0.0,0.009116969
34587,38060914.52109474,0.6760627158801467,1.5,0.008584568567999998,0.94846344,0.0,0.008578629
34588,38060914.52204433,0.39552408498391856,0.17299999371171,0.0100793230845,0.39582074,0.175,0.011587851
34589,38060914.52316767,0.31920657363247695,0.11499999649822712,0.023135494995,0.3202232,0.11399999,0.023119489
34590,38060914.52413382,0.3179723095903615,0.1179999977350235,0.023498653545,0.3189948,0.117,0.023482397
34591,38060914.52511711,0.3708989345351519,0.168999994546175,0.01745549544,0.37091443,0.168,0.01744342
34592,38060914.526088804,0.4765824551253903,0.28399998843669894,0.020683591949999997,0.47248536,0.288,0.019995386
34593,38060914.526933655,0.4434771019027366,0.25099999234080317,0.02034799764,0.4456527,0.25399998,0.019640349
34594,38060914.52804714,0.31913804241529053,0.16399999856948852,0.022652869139999997,0.3191583,0.163,0.022637198
34595,38060914.52906604,0.30327049829257735,0.1409999929368496,0.02254312299,0.30328512,0.14099999,0.022527527
34596,38060914.53015547,0.3391863148952492,0.11299999617040157,0.022701283515,0.3402022,0.110999994,0.022685578
34597,38060914.53113496,0.372555904055619,0.13199999928474426,0.024299213325,0.37176582,0.129,0.024282403
34598,38060914.53204531,0.4618867520905763,0.18299999907612802,0.023259239205,0.4628965,0.182,0.023243148
34599,38060914.532969445,0.6575574057990146,0.2239999905228615,0.02210890773,0.6585577,0.22299999,0.022093613
34600,38060914.53381182,0.7417361434219578,0.13799999356269838,0.021733001280000004,0.74274695,0.137,0.021717966
34601,38060914.53477129,0.7428387048244778,0.13499999977648258,0.024070737644999996,0.74385786,0.134,0.024054086
34602,38060914.53580643,0.6713054862628205,0.20599999129772187,0.023498653545,0.67233324,0.20499998,0.023482397
34603,38060914.53677796,0.4933165619019171,0.14399999231100083,0.024749580224999998,0.49333373,0.14299999,0.024732457
34604,38060914.53778232,0.4541409831954146,0.1269999984651804,0.023062992794999997,0.45415673,0.126,0.023047037
34605,38060914.53879213,0.4919079623252607,0.11399999633431435,0.022634416905000003,0.49192235,0.113,0.022618758
34606,38060914.53982085,0.5163072177178334,0.11699999794363976,0.022235950365,0.5163254,0.116,0.022220567
34607,38060914.540817276,0.5202087971464655,0.15199999809265136,0.021293908815,0.52021796,0.151,0.021279177
34608,38060914.541783154,0.4994995065441721,0.11299999617040157,0.02479831386,0.50051284,0.111999996,0.024781158
34609,38060914.54282063,0.5083944929372555,0.10299999825656414,0.022975521014999997,0.5084131,0.103,0.022959627
34610,38060914.543881655,0.5459349988074287,0.15199999809265136,0.023135494995,0.55277866,0.147,0.022685578
34611,38060914.5447256,0.5526536605485131,0.1919999897480011,0.02853100233,0.552673,0.19099998,0.028511263
34612,38060914.545613825,0.5092037929233157,0.15399999767541886,0.025413433275,0.5063418,0.14299999,0.024496831
34613,38060914.546864,0.5161958583101693,0.1339999996125698,0.022115005139999998,0.5255693,0.131,0.022099705
34614,38060914.54777495,0.4357652670868086,0.15199999809265136,0.02853100233,0.454489,0.151,0.027535355
34615,38060914.548551776,0.36460738059280917,0.13599999397993087,0.03055222269,0.36462304,0.135,0.030531086
34616,38060914.54935597,0.33165906424259184,0.10299999825656414,0.024749580224999998,0.32950625,0.099,0.025646826
34617,38060914.5493134,0.34070216031879763,0.10899999551475048,0.025664581859999997,0.3302137,0.107999995,0.025646826
34618,38060914.55045593,0.2797753454082885,0.1179999977350235,0.02146756827,0.2797947,0.117,0.021452717
34619,38060914.55138884,0.22885015698706113,0.09299999549984932,0.024749580224999998,0.22887689,0.092999995,0.024732457
34620,38060914.55247271,0.22710003257977185,0.09099999591708183,0.020560513425,0.22711407,0.089999996,0.02054629
34621,38060914.553568944,0.17114980576191918,0.16499999538064003,0.01899749244,0.17794222,0.162,0.020330984
34622,38060914.554290846,0.13713207171251351,0.3469999924302101,0.015420433125,0.13713807,0.346,0.015409765
34623,38060914.55529724,0.3363065802639449,0.42799999117851256,0.016103436689999997,0.33632207,0.428,0.016092297
34624,38060914.55626229,0.3570674577792934,0.26499998569488525,0.016143344894999998,0.37136596,0.262,0.017753633
34625,38060914.55703749,0.4676597631870658,0.503999987244606,0.009807456717,0.37700385,0.619,0.008980818
34626,38060914.55794049,1.0713864821787653,1.015999984741211,0.0092445589755,1.1702095,0.90699995,0.009511452
34627,38060914.55892787,0.9955530567812403,0.2789999857544899,0.013349320853999999,1.4197522,0.29099998,0.013544503
34628,38060914.55983416,0.9463139760074051,0.19299998953938485,0.02350244571,0.94732654,0.19299999,0.023486186
34629,38060914.56068087,0.9929858735203019,0.19499998912215233,0.026137014255,0.99399996,0.195,0.026118932
34630,38060914.561628304,1.1591716235204026,0.32299998998641966,0.017776116945,1.16018,0.32299998,0.01776382
34631,38060914.56255567,1.1765701258074817,0.3119999885559082,0.01639499874,1.1865848,0.313,0.016130822
34632,38060914.56331065,0.9870348327187757,0.27299999743700026,0.024836128545,0.9880638,0.27199998,0.024818948
34633,38060914.564262554,0.7762158966066561,0.14399999231100083,0.022069429754999998,0.77831566,0.14299999,0.020976381
34634,38060914.56534618,0.7352102349620195,0.09899999760091305,0.02142537915,0.7337346,0.09599999,0.020581644
34635,38060914.56659544,0.7000241039562956,0.10699999518692493,0.01978232616,0.6984,0.100999996,0.01936788
34636,38060914.56761933,0.6682896358934984,0.14199999272823333,0.019904717984999997,0.6683007,0.14099999,0.019890947
34637,38060914.56868943,0.6010498826836592,0.16799999475479127,0.021008253705,0.6010657,0.167,0.02099372
34638,38060914.56980736,0.5040462240595938,0.13499999977648258,0.02254312299,0.506957,0.132,0.022256218
34639,38060914.57069678,0.4701224577352203,0.10399999842047691,0.02029026144,0.47091705,0.099,0.019890947
34640,38060914.57198176,0.46819721464034103,0.09299999549984932,0.021919778325,0.4673532,0.088,0.021398896
34641,38060914.572805494,0.4897201842625494,0.10499999485909939,0.023934688140000004,0.48972678,0.105,0.02391813
34642,38060914.57380919,0.5462583042244171,0.1339999996125698,0.024961326314999997,0.54728127,0.134,0.024944058
34643,38060914.57475183,0.5775756656114952,0.13199999928474426,0.02584055784,0.5785991,0.131,0.02582268
34644,38060914.57568054,0.5449755298236081,0.1389999933540821,0.02491918632,0.5459894,0.139,0.024901947
34645,38060914.57667019,0.4951683403362299,0.12999999895691872,0.022271625195,0.48805645,0.136,0.022099705
34646,38060914.57778819,0.40063649035206783,0.12899999879300594,0.02142537915,0.4006477,0.128,0.021410557
34647,38060914.57884285,0.35942180117965083,0.09799999743700027,0.01936699377,0.35762042,0.095,0.019747239
34648,38060914.580050915,0.30874522028475315,0.10499999858438969,0.020187205095,0.3087539,0.103,0.020173239
34649,38060914.581074,0.33357009635250545,0.1249999962747097,0.02169108606,0.33358636,0.124,0.02167608
34650,38060914.582156554,0.5231618325567347,0.22799999713897706,0.022767617985000002,0.5241724,0.228,0.022751868
